Words,Frequency
widening,2
Whiteford,1
basiphilous,1
slacks.',1
(IBAMA),1
confiscated,3
incontestable,1
mega-mammals,1
"crime,",1
landscape-based,1
within-ecoregion,1
coolwater,1
between-watershed,1
analyses;,1
3.7%,1
"variance),",1
359,2
Microstegium,1
vimineum,1
self-fertilization.,1
out-crossing,1
eradication.',2
farm:,1
crop-species,1
crop-cultivar,1
(landraces,1
"Uganda),",1
livestock-species,1
"breeds,",2
Sophronitis,1
sincorana,2
pfisteri,2
(Orchidaceae),2
sympatrically,1
synchronously.,1
brevivillus.,1
Pollinaria,1
mesonotum,1
"pfisteri,",1
scutellum,1
sincorana.,2
"deceptive,",1
cuniculus.,1
labellum,1
gynostemium,1
pfisteri.,1
"crosses,",1
Rhine-Meuse,1
enclosure,2
"nitrite,",4
bream.,1
sluice,1
Haringvliet,1
sluices,2
reopening,1
"reopening,",1
"itselt,",1
$.',1
'Variability,3
e),2
three-spined,2
(Gasterosteus,5
aculeatus),3
311,1
Rato,3
Guisande,2
overestimates.,1
e/N,1
Enchytraeus,5
albidus,7
"Henle,",1
1837,1
"(Clitellata,",1
Enchytraeidae),1
wrack,10
seashores.,2
DNA-barcoded,1
neotype);,1
"moebii(Michaelsen,",1
1885);,1
albellus,1
"Klinth,",1
"Rota,",1
krumbachi,2
"(unnamed),",1
polatdemiri,1
Arslan,1
"Timm,",1
last-mentioned,1
soda,1
littoral;,1
Monophyly,1
"str.,",1
"albellus,",1
moebii;,1
unnamed,3
polatdemiri.,1
Multi-Trophic,1
(IMTA),1
bio-economy,1
Upscaling,1
"'Arabic,",1
"tragacanth,",1
"ghatti,",1
karaya,1
exudations,1
"adhesives,",1
"beverage,",1
"cosmetic,",1
"paint,",1
"papermaking,",1
"pharmaceutical,",1
textile,1
industries.',1
Kerinci,1
Seblat,1
Sumatra.',1
'Landslides,1
Shihmen,1
Sinlaku,1
Jangmi,1
easier-todetermine,1
(DTMs),1
DTMs,1
power-law,1
1.66,1
erosions,2
(B.C.),1
specific),1
indexing,1
compared.',2
sweetpotato,1
(Ipomoea,2
batatas).,1
Batatas,1
ofI.tabascana,1
andI.umbraticola.,1
"Tabasco,",2
"Hidalgo,",1
"Tamaulipas,",1
"Guanajuato,",1
(38.3%),1
(61.7%),1
"Batatas,",1
"Convolvulaceae,",2
Puebla.,1
day-of-the-dead,1
festivities.',1
(425,1
mines.,3
Bullfrogs,2
"catesbeiana),",1
muskrats,1
"zibethicus),",1
green-backed,1
(Butorides,1
striatus),2
"(ANOVA,",2
sipedon),1
rough-winged,1
swallows,2
(Stelgidopteryx,1
serripennis),1
Carcasses,1
(Riparia,1
riparia),1
pile,2
"tailings,",2
sedentary.',1
'Significant,3
"area-wide,",1
(WLIS),1
WLIS,2
"WLIS,",1
supersaturation,1
WLIS.,1
Raritan,2
multinational,3
(guild,3
formation),2
Artic,1
endohelminth,1
food),1
Eigenanalysis,1
endoparasite,1
(EHJV),1
brood-rearing,2
Impounded,2
watershed-based,4
NB.',1
chlorophyll-a.,1
(selection,2
impact),1
"Alpine,",1
"Central/Baltic,",1
Northern.,1
targets.',2
"""Origins",1
attractant(s),1
elvers,3
elvers',2
rinses,2
(U.S.A.),1
elver,2
Odor,1
Y-maze,1
blank,4
"repulsive,",1
rheotactic,1
bouquet,1
odors.,1
odors,1
alewives.,1
Conspecific,2
in/on,1
attractant(s).,1
Decaying,1
source;,2
"eels.""",1
seaboard,2
sank,1
seaboard.,1
east.',1
(1991),2
"rockweed,Ascophyllum",1
(WRs),1
WRs,3
"(SAMS),",1
gifts,1
cost-free,1
expenses,2
outlays,1
"marketing,",1
essence,1
"(seeds,",1
unsustainable.,1
non-environmental,1
"workers,",3
agrofood,1
presumption,1
insignificant.)',1
'Mammal,1
"cosmopolitans,",1
"Yak,",1
"Pamir,",1
Tien,1
Shan.,1
Indochina,2
Shan,1
Zaisan,1
Altai.',1
"household-based,",1
ideology,1
triad,1
God,1
underwrote,1
custodial,1
rulers,1
"allocative,",1
circulative,1
"collective,",1
"embedded,",1
alfalfa).,1
legume-specialist,1
'Root-knot,1
(RKN),1
(Olea,1
"europaea),",1
nurseries,7
Meloidogyne,1
marula,2
(Sclerocarya,1
birrea,1
"caffra),",1
Namibia,2
40%),1
"dbh,",1
self-sustaining.,1
"well-stocked,",1
Sclerocarya.,1
village.,1
GAME/Tibet,1
counter-gradient,2
"transference,",1
(SiB2),1
movements;,1
(AR),1
Ferreira,1
(benthic,1
"macrophytes),",1
obituary.,1
"bravado,",1
"earnestness,",1
SHA/ACUA,1
told,1
me,2
"E-mails,",1
Wikipedia,1
"entries,",1
coauthored,1
book.,1
publication.',1
"genocides,",1
"oppressions,",1
imprisonment,1
Nazi,2
"Holocaust,",1
camps,3
POW,1
prisons,1
"materiality,",1
"memories,",1
dissimilation,1
Falstad,1
Camp,3
panacea,1
"(partnerships),",1
disciplines),1
"(scientist,",1
beneficiaries),1
breakthroughs,1
tactical,1
temporal-,1
spatial-scale,1
"(CV),",2
compartmentalized.,1
orientations,3
"seen,",3
suspicious,2
rivalry,2
cooperation.,4
anyone,3
factions,1
sustains,4
antagonism.,1
"Hopefully,",2
ideology.',1
"maritime,",1
tradition.',1
'Concentrations,8
eviscerated,2
sedimentivorous,1
Isostichopus,1
badionotus,3
Morrocoy,1
"(MNP),",1
Eviscerated,1
(contracted,1
(CL,2
"holothurians,",2
"biomonitors,",1
furtive,1
'Known,1
"manifesto,",1
Jean,1
plantait,2
critics.,1
"protagonist,",1
Bouffier.,1
Un,2
Roi,1
sans,1
"divertissement,",1
Giono,1
symbolism,2
Catholic,1
protagonist,1
transforms,1
saint,1
Pantheon,1
protagnonists.,1
nouvelle,1
metaphorically,1
critics.',1
'Methodological,1
peat-sapropel,1
Carpaty,1
drown,1
terracing.,1
nowadays.,1
builders,1
'Geoindicators,1
Geoindicators,1
"monuments,",2
"radioisotopes,",1
Discharges,2
geoindicators,2
stage-discharge,1
sediment-rating,1
element.,3
"Gondwana,",1
Tethyan,1
Australia's,1
Leeuwin,1
(cotton,1
gin,3
"newsprint,",1
"woodchips,",1
yard,1
"trimmings),",1
[ammonium,1
litter],1
Cotton,1
mineralized.,1
NH4NO3.,1
newsprint,1
"NH4NO3,",1
unamended,4
unamende,1
aerobiology,2
palynology.,1
fruitfully,1
calendars.,1
palynology,1
corpses;,1
murders,1
crimes.,1
viridis,2
Valley),1
"(Prunus,",1
Castanea),1
Burbage,1
Pennines,1
(UK).,1
"magnetic,",1
spectroscopy),1
basin-like,1
post-depositional,1
"problematic,",1
chronology.',1
ofbiological,1
expressedin,1
unidimensional,1
money.,1
use-values,1
"non-use-values,",1
utility-based,1
integratednon-linear,1
nonconvex,1
four-component,1
cycle;,1
Withinsuch,1
thisprobability,1
Arrow.',1
satisfying,2
embody,1
"led,",1
vagueness,1
err,1
fruition.,1
viewpoint.,2
Traveston,1
Crossing,1
"Queensland,",5
firms.,2
instruments.,2
theartisanal,1
cointegration,2
econometricmethod,1
(MSY),2
thatpurpose,1
Schaefer,1
Fox,3
considered.Application,1
atendency,1
"Moreover,estimation",1
dealth,1
with.,1
toartisanal,1
"model.Moreover,",1
theestimated,2
"MSY,",1
Zanzibaris,1
overfished.',1
variation),3
(recent,1
(seedlings),1
o),1
"e),",1
(heterosis),1
(inbreeding,1
"depression),",1
(inbred),1
sets:,2
(observed),1
5/Weather,1
(simulated).,1
10-digit,1
"delivery,",1
loads/fluxes.,1
percolation),1
flow-related,2
(years).,1
(equation,1
"(GOM),",1
Batis,2
Shifting,1
paddies,3
"compiled,",3
longitude.,3
"terminology,",2
Teragram,1
Tg=1012,1
paddies.,1
temperate-boreal,1
principals,1
screening-level,1
10%).,1
hydro-ecological,1
marine-influenced,1
front-edge,1
incursion,3
"rises,",1
"Corylus,",1
"Alnus,",3
count.,1
split.,1
Viginia.,1
Visual,2
discoloration,8
"chlorosis,",1
year-classes,1
tips.,1
nutrient;,1
ration.,1
healthy.',1
nematofauna,3
"(Abisko,",1
"(Otterburn,",1
"(Wageningen,",1
"Netherlands),",1
"(Linden,",1
"Germany),",1
"(Pusztaszer,",1
Hungary),2
garigue,2
(Mt.,4
"Vermion,",1
Greece).,1
"manipulated,",2
"(garigue,",1
"steppe),",2
"(heath,",1
tundra).,1
ergosterol,3
Norganic.,1
nematofauna.',1
'Inga,1
alley-cropping,1
rhizobia-type,1
(ARA).,1
Dinitrogen,1
"Sm,",1
ex.,1
media:,1
liaoningense.,1
Nodules,1
ARA.,1
'Food,4
(Odocoileus,3
virginianus),3
fecal-pellet,1
Forge,1
"(VFNHP),",1
"(forbs,",1
needles),1
Acorns,2
(grasses,1
sedges),1
(twigs),1
(<20,1
food-type,1
VFNHP,1
nonwoody,1
Clinch,3
Unionidae,1
mussel),1
Point-source,1
free-flowing,4
Ecotoxicological,1
(ETR),1
ETR,1
"Biological,",1
"toxicological,",1
Clinch.,1
transportation),1
ETRs,4
mining-influenced,3
"63,",1
100-point,1
(51),1
ETRs.',1
griechische,1
Landwirtschaft,1
befindet,1
sich,2
zur,1
Zeit,1
einem,2
Stelle,1
bisherigen,1
extensiven,1
Getreideanbaus,1
geringer,1
tierischer,1
Produktion,1
tritt,1
eine,1
Bewirtschaftung,1
unter,1
Ausnutzung,1
vorhandenen,1
landwirtschaftlichen,1
Hilfsquellen.',1
"Rare,",1
swale,2
"inundates,",1
troughs,1
Swale,1
Hatteras,1
swales.,1
re-set,1
Mangaratiba,2
(Macroregion,1
"Verde,",1
Janeiro),1
transgression.,1
bibliographical,1
'Ocotea,1
erratically,1
replaced.,1
methylation-sensitive,1
MSAP,1
OcEaggHMttc155,1
"(ACO),",1
biosynthesis,4
"ethylene,",1
ACO,1
'Reproduction,2
biometry,1
Microtus,1
arvalis,4
"(2,171",1
(315,1
level).,4
uteri,1
follicle,1
"""Copepods",1
species/subspecies,1
stygobiont,2
"(karstic,",1
"porous),",1
surface/subsurface,1
(land/water,1
water/water).,1
polyhedral,1
stygohabitats,1
exploitations,1
copepods.,2
"interactive,",1
semiterrestrial,1
crevicular/karstic,1
`Phylogenetic,1
diversity',1
taxocoenoses,1
"ways.""",1
"ceiba,",1
Bombacopsis,1
Quinata,1
"Dugand,",1
"Vertisols,",1
ceiba.,1
subsoiling,6
ceiba,1
penetrometer,1
"montmorillonitic,",1
isohyper-thermic,1
Entic,1
Chromustert.,1
(94.7%),1
(98.7%).,1
40-cm,3
(92.3,1
60-cm,1
(97.4,1
(80.7,1
(93.1,1
(94.2,1
50-cm,3
30-cm,1
Subsoiling,2
Mill,3
by-products.',1
satellite-tracked,1
nonvolant,1
consecutive-year,1
"philopatry,",1
30-fold,1
May),2
post-calving,1
Sedentary,1
breeding;,1
inter-year,2
philopatric.,1
nigrodigitatus,2
(Bagridae),1
"bonga,",2
Ethmalosa,1
(Clupeidae),1
Nigeria's,2
B}),1
R(n)}),1
'wet',2
{{RF}},1
{{FI}},1
averages.,2
differently;,1
B},1
R(n)},1
'dry',1
bonga,1
"fimbriata.""",1
8.6%,2
(7.2%,1
country:,3
Azadirachta,1
Echinochloa,1
"colona,",1
"leucocephala,",1
siamea.,1
Compositae,1
(22),1
(18),2
(98,1
(72%).,1
biennial/perennial,2
38%).,1
2%).,1
Accra.,1
Accra,2
"peninsula,",1
unmonitored,2
Rioja,1
"elaborated,",1
geostatistics,2
"bioavailability,",2
"deficiencies,",1
Mn-,1
Ni-laden,1
wastes.',3
(SAD),1
SAD,1
lognormal,1
(48.27%),1
42.85%,1
hemicryptophytes.,2
altimetric,1
Moorhens,1
(Gallinula,1
chloropus,1
sandvicensis),1
moorhen.,1
forUrochloa,1
mutica,1
taller.,1
"fat,",1
"protein,",5
"nonnatives,",1
eaten.,2
Moorhen,1
metabolize,1
managers.',2
"'Biological,",1
(MRI-DARCY),1
30-m2-cell,1
(shallow,1
through-flow).,1
groundwater-related,2
"segment,",3
Map-based,1
MRI-DARCY,1
"gauges,",1
hyporheic,1
factoring,1
"""Marine",1
importantinvertebrate,1
mainclasses,1
"Cephalopoda,Bivalvia",1
Gastropoda.,1
gastropodsrepresent,1
mollusksfished,1
"ofgastropods,",1
Strombus,1
Busycon,1
Concholepas,1
"concholepas,",3
economicvalue,1
playimportant,1
artisanalfisheries.,1
wild-stockcatches,1
increasedfrom,1
"75,000",1
mt,10
"103,000",1
1996.During,1
involvedin,1
47.Gastropods,1
extractionof,1
"``loco'',",1
inChile,1
Peru;,1
strombid,1
"conchs,",1
"Strombusspp.,",1
"abalone,",1
coastof,1
peninsula;,1
"andOceania,",1
"fishery,mainly",1
thehorned,1
turban,1
"snail,",2
Turbo,1
"truncatus,",1
inJapan,1
Korea;,1
thedominate,1
"Haliotismidae,",1
thecommon,1
"periwinkle,",1
"littorea,and",1
whelk,1
Buccinum,1
"undatum,",1
areextracted,1
abalonespecies,1
highlightoverfishing,1
ofadaptive,1
inoperation,1
small-scalefisher,1
(cooperatives),1
abaloneextraction,1
since1936.,1
"inAustralia,",1
IndividualTransferable,1
Quotas,2
(ITQs),1
AllowableCommercial,1
"(TACC),",1
inuse,1
thegastropod,1
andsocial,1
managementadaptive,1
Regime,2
andProcessing,1
"(BREP),",1
ofNon-Transferable,1
(NTIQs),1
andterritorial,1
"fisheries,such",1
Areas(MEAS).,1
thenecessary,1
'Multiple-scale,1
fish-habitat,5
matted,1
mid-channel,1
pool),1
(Macquaria,1
"ambigua),",1
Murray,7
(Maccullochella,1
peelii,1
peelii),1
carpio),2
carp.,2
Bony,1
(Nematalosa,1
erebi),1
edgewater,1
"river-scale,",1
'Meiofaunal,1
(Bear,1
Josef,1
"Land,",1
"Hopen,",1
"Kolguev),",1
(Baltic,1
"Sea),",3
"(Tunisia,",1
"(Emirates,",1
Ghana),1
antarctic,2
mark.,1
meiofaunal,3
(1300,1
Nematodes,1
turbellarians,1
(SWFrance),1
km2of,1
offloodplain,1
(Barthes).,1
sedimenttogether,1
Thestudy,1
largequantities,1
carbonconcentrations,1
mg/g,7
drymatter,1
receivesless,1
andcarbon,1
mg/gdry,1
floodplain.',1
flamingos,1
altiplano.,2
"(254,300",1
image;,1
subsetted,1
Flamingo,1
Agmon,1
Hula,1
1997),4
"(herons,",1
"ducks,",3
"kingfishers,",1
wagtails,1
raptors),1
reed-bed,2
"reed-beds,",1
"March-October,",1
"2,040",1
reed-beds,2
"Roosts,",1
finite-element,1
Profiles,1
sketches,1
loco.,1
Fauna,2
techniques:,1
loco,1
14-m,1
"entrances,",1
twilight,2
Pomatoceros,1
triqueter,1
Caryophyllia,1
smithii.,1
ceiling,1
inornata,1
Spirobranchus,2
polytrema.,1
Dromia,1
"marmorea,",1
Scyllarus,1
arctus,1
Stenopus,1
spinosus),1
sciaphylic,1
Apogon,4
"imberbis,",1
Conger,1
"conger,",1
Phycis,2
phycis,1
Gaidropsarus,1
guttatus),1
Euro-America,1
"regionalization,",1
boomed,1
priorities:,1
'Professor,1
Kwesi,1
Anquandah,4
archaeologist.,1
1951.,1
Dedicating,1
curatorial,1
archaeologists.,1
Ghanaians.',1
(EAAF),1
(YSE),1
"(YRD),",1
YSE,1
EAAF.,1
InVEST,1
(NW),1
YRD,2
Dongying,1
"(HCB,",1
"HCH,",1
metabolites),1
(Pico,1
"Teide,",1
"3,718",1
`mar,1
"nubes'),",1
"(2,100",1
physical-chemical,3
'Reservoirs,2
(TGR),1
river-dam,1
TGR.,1
rheophilic,3
Coreius,4
guichenoti,2
Pelteobagrus,1
vachelli.,1
heterodon,2
Rhinogobio,1
cylindricus.,1
Hypophthalmichthys,3
"molitrix,",2
Aristichthys,2
"nobilis,",1
Hemiculter,2
Cyprinus,2
carpio.,1
"bleekeri,",1
Protosalanx,1
"hyalocranius,",1
Megalobrama,1
"amblycephala,",1
Tilapia),2
"TGR,",1
Changjiang,5
TGR.',1
Laurentian,7
"14,000",1
hydrographical,4
"masses,",3
dendrograms,1
stenohaline,1
euryhaline,3
limnophilic,2
vegetation-dependent,1
"Madrid,",4
everyday,4
1960.,1
forty-six,1
pods.,1
seed-type,1
Madrid,3
Madrilenian,2
indeterminate,2
uncommon.,3
green-pod,1
ovate-shape,1
medium-large,1
phaseolin,2
"germplasm,",1
Madrid.',1
(MON,1
02139),1
LC50,7
54.8,1
52.0,1
mg/L.,4
Avoidance-preference,1
Roundup.,1
Operational,1
"a.e./ha),",1
Improper,1
diluted,2
moderately-flowing,1
stream.',2
inweekly,1
"rainfallvolumes,",1
wereused,1
wetatmospheric,2
fromprevious,1
estimateregionally,1
avoidsites,1
orrecycling,1
"(Mg),",1
"(K),",2
"(Na),",1
(Cl),1
stationsin,1
fororthophosphate,1
"(PO4),",1
"(NH4),",1
(SO4),2
M-2,1
wk-1,1
"-1,",1
Survey/National,1
(USGS/NPS),1
"(1:40,000,",1
"1:58,000,",1
"1:80,000).",1
USGS/NPS,4
commission.,1
"1:40,000",1
"58,000",1
"1:80,000",1
'Geoengineering,1
demonstrable,1
geoengineering,1
"(CDR),",1
"(SRM,",1
"methods),",1
SRM,2
Brier,4
440-ha,1
4.40,1
6.70.,1
Computed,1
"weathering,",4
"47,",2
"stormflow,",1
(MWT),1
MWT,7
"tree-line,",1
341-year,1
"ring-width,",1
"Himalaya,",1
dasymetric,5
interpolate,1
parcels),1
"Miami-Dade,",1
"binary,",1
"three-class,",1
vacancy,2
"calculations,",3
"(0.188),",1
three-class,1
(0.645).,1
interpolating,1
orthoimagery,1
hazard-related,1
"(System-A),",1
(System-B),1
RIVPACS-type,5
(WFD),3
System-A,4
"RIVPACS,",1
SWEPACSRI,1
PERLA.,1
O/E,1
map-derived,1
"tang,",1
"coeruleus,",2
tang,1
uncolonized,2
coeruleus,3
angles,5
crest.,4
settlement.',1
mosquitoes.,1
Mosquitoes,1
infrequently-flooded,1
rains.,3
16.200,1
"Flooding,",1
mosquitoes.',1
paleoecologists,1
Cockburn,1
Town,1
ofAcropora,1
whilePorites,1
porites,1
reefal,1
Caribbean-,1
precedent.',1
"mutations,",1
frequentist,1
pulchra.',1
refineries,1
storage/transport,1
gas/oil,1
pipelines.,2
indexes:,1
City.,3
biomonitor,3
michahellis).,1
audouinii),1
(dw);,2
(Columbretes,1
"Delta),",1
circulatory,1
hatching.,3
"Arecibo,",1
(Original,1
Mogote,1
expertise.',1
Breccia,1
chromatic,1
finished.,2
petrographic,3
rainwater.,3
"Romans,",1
exterior,2
"Baroque,",1
"arts,",1
polished,1
finishing.,1
Gothic-Manueline,1
epic,1
"Portuguese,",1
reign,1
Manuel,1
rock.,2
"confined,",1
"Lisbon,",3
Architectural,1
(UNESCO).,1
mines,3
WLF5,4
speakers,2
requesting,1
Registration,1
Form,2
webpage.,1
coordinators,2
"(PRS),",1
PRS,1
(authors,1
article),1
and/,1
secretariat,1
(wlf5-sec@iclhq.org).',1
"grounded,",1
Social-ecological,1
ecozones,2
research-driven,1
"two-dimensional,",1
"analyze,",1
Chrysomelidae,2
267,1
1866.,1
completeness.',1
'Beryllium,1
(Be),1
radioisotopes,1
Be,1
(NSW),1
(SLAMM),2
"NSW,",1
NSW.',1
evolve.,1
theHigh,1
themid-1970s,1
streamflowstandards,1
"todecline,",1
premid-1980s,1
streambaseflow.,1
ways.In,1
pumping-induced,1
"depletion,natural",1
therevised,1
safe-yield,1
flow-duration,1
ameasure,1
"reevaluated,",1
baseflowestimated,1
needsto,1
'Isolated,2
"(depressions,",1
Water-quality,1
Alteration,5
"ditching,",2
"filling),",1
ofCarex,1
inCarex,2
253Carex,1
subgenusCarex,1
subgenusVignea.,1
delimiting,3
number.Carex,1
backcrosses.,1
flavonoid,1
"electrophoresis,",1
cross-referenced,1
AmericanCarex,1
'Imperata,1
pine-savanna,2
"P-addition,",1
non-legumes,1
P-fertilized,4
N-fertilized,10
treatments).,2
non-legumes),1
competitor,6
"short-lived,",1
high-level,2
cylindrica.',1
consumer-oriented,1
"organized,",3
[KRAV,1
(Association,1
Production)],1
labeling,1
eco-label.,1
KRAV,1
"constituencies,",1
pre-regulatory,1
"arrangements,",1
organizing).,1
state-centric,1
nonstate-driven,1
standardization?,1
'Heat,1
[CO2],6
(C,5
E),2
"(ambient,",2
week).,1
Whitehall,1
"GA,",1
unexposed,1
"wave,",2
assimilation.',1
(morichals),1
Detrented,1
(DCCA),1
"3V,",1
"4V,",1
"5V,",1
"6V,",1
7V),1
llanos,1
"8C,",1
"9C,",1
"11C,",1
"12C,",1
"13C,",1
"14C,",1
15C),1
10C),1
2V),1
aluminum.,2
[Gunderson,1
Holling,1
(eds),1
Panarchy:,1
"2002],",1
subsystems:,1
storms/hurricanes,1
preparedness/management;,1
lionfish.,4
panarchical,1
challenge.',2
lined,1
seahorse,2
(Hippocampus,1
erectus),2
"(SNP),",1
erectus.,1
(Ho),1
0.1724,1
0.5250,1
0.1588,1
"0.5000,",1
0.0625,1
0.5000.,1
HeSNP24,1
HeSNP38,1
breeding.',1
cathemerality,2
"cycle),",1
Aotinae,1
Lemuridae.,1
cathemeral,1
lemurs:,1
thermoregulatory,1
dietary-related,1
"Eulemur,",1
nocturnality,1
digest,3
resource-scarce,1
Eulemur,1
digesting,2
fibres,1
24-h.,1
"lemurids,",1
"Hapalemur,",1
Eulemur.,1
Hapalemur,1
meridionalis,1
"thermoregulation,",2
digestible,1
diurnal/nocturnal,2
Mixed-Model.,1
best-fit,2
diurnality.,1
lemurids.,2
override,3
diurnality,1
lemurs.',1
'Present,1
recolonizing,1
Lusitanian,1
Elona,1
quimperiana,1
"(Brittany),",1
Country.,1
Human-dominated,1
impacts.Using,1
development-intensity,1
surveys.A,1
Sen+Mann-Kendall,1
single-station,1
times/10a,3
times/10a).,1
times/10a),2
0.45,2
"Mongolia,",2
Inter-decadal,1
"Tulihe,",1
Ujimqin,1
Banner.,1
"AO,",3
"NAO,",3
"APVII,",2
CQ.,1
"SHI,",1
"TPI,",3
"CW,",1
"IZ,",1
"IM,",1
APVII.',1
bounty,1
gone.,1
oxygen.,2
"(France),",2
socio-economics.,1
landscape/land-use,1
hierarchically-nested,1
LUCC.,1
landholdings,2
Multi-Agent,1
ASH).,1
port,11
"(PEC),",1
estuarine-lagoon,1
"(CIELC),",1
(SSVEC),1
(S-SE,1
UNESCO.,1
metalloids,1
Se),3
Muscle,1
(Stellifer,1
"rastrifer,",1
Paralonchurus,1
parvipinnis),1
"(ICP-OES),",1
accessory,2
(VGA).,1
bioconcentration,2
PEC,2
"CIELC,",1
SSVEC,1
"Seasonality,",1
"PEC,",1
"""One",1
restorationprojects,1
toonce-through,1
"Bay,USA.",1
toestimate,1
toreplace,1
5040,1
twodegraded,1
Phragmites-,2
dominatedmarshes,1
elevenlocations,1
oligo-mesohaline,1
polyhaline,3
reachesof,1
withnoted,1
anecological,1
intrusion),1
ecologyframework,1
sametime,1
latterencompassed,1
planforms,1
andacceptable,1
withtwo,1
"agencies,the",1
multiple-stakeholder,1
groups.In,1
providedby,1
"advisors,",1
"safety,property",1
restoredsites,1
"theutility,",1
theresource/permitting,1
wasused,1
ensurethat,1
"fashion,and",1
ofsalt,1
andagainst,1
Herbicide,1
byprescribed,1
usedat,1
ofhigher,1
themethods,1
dikedsalt,1
therate,1
redevelopment,2
naturaldrainage,1
"therestorations,",1
"flux,nekton",1
"linkages,and",1
topics.,3
"anduniqueness,",1
thisproject,1
studyfor,1
theapplication,1
Thehistory,1
theRestoration,1
Principles,1
thesubjects,1
"tosuccess,",1
ecologistsand,1
wehave,1
"gained.""",1
Tuna,1
"longline,",1
bait-dependent,1
pole,3
seining,2
canned.,1
nautical,1
mile,3
enforcement;,1
article.',1
ofdiscovery,1
justificationrestricts,1
rationalreconstruction,1
characterizesscientific,1
theoreticalupheavals,1
Kuhnian,2
contextsdistinction,1
non-rational,1
elementspersist,1
butgo,1
ofdiscovery.,1
gradualist,2
discoverydeveloped,1
supportfrom,1
areroutinely,1
modelsto,1
toearlier,1
isphilosophically,1
isappreciated,1
"presumed,",1
evenif,1
"counterfactually,",1
ecologists',1
applicationof,1
thatmodels',1
"todiscoveries.""",1
coexists,2
"echolocation,",2
euryale.,1
season).',1
"(MEAs),",1
MEAs,6
"thereof,",1
reforming,1
Understood,1
dynamically.,1
proceeds,6
organisational,1
"feasibility,",1
requirements).,1
"MEAs,",1
"agreement,",3
preventing/managing,1
inter-institutional,3
economise,1
"(immigration,",1
spread).,1
"atlas,",1
RA,2
(occupied,1
(km,8
south).,1
"RA,",1
started.,1
"avoiders,",1
establishment/spread,1
"participates,",1
caterpillar,6
(Lepidoptera,1
sawflies),1
(novel,1
hedgerows),1
"caterpillars,",1
hedgerows.,2
'Globalization,1
recipient,7
"arrive,",2
Etoliko,2
Sub-decadal-scale,1
palynomorph,2
cyst),1
seasonal-scale,1
(microfacies,1
varve,5
"dating,",2
onwards.,1
"microfacies,",1
Fe/Mn,1
calcite-,1
aragonite-dominated,1
'Spotted,1
hormone,4
pool-water,1
Pool-water,1
age;,1
12.75-m,1
healthier.,1
salamanders.',2
'Human-induced,1
(Sylvilagus,1
hefneri),1
"(0.3-m),",1
"(0.6-m),",1
(0.9-m),1
LKMR,2
watch,1
"opportunity,",3
"tilapia,Oreochromis",1
(=Sarotherodon,1
"aureus,",1
"bass,Micropterus",2
"salmoides,",4
(zooplankton),1
tilapia,4
zooplankton;,1
(egg),1
tropic.,1
species:area,1
energy-input,1
"""new""",1
"macroecology,",1
methodologically,2
improvable,1
semi-experimental,1
BACI,2
(SCIs),1
(SACs).,1
SCI,1
SAC,2
polygon,3
(Navarra),1
SACs).,1
kilometre,1
spatial-statistical,1
progessively,1
"SCIs,",2
"SCI-Buffers,",1
SACs,2
"SAC-Buffers,",1
Corine,2
PAs.',1
"perhumid,",1
irregularities.,1
"weathered,",1
Mg-enriched,1
"brown,",2
80%).',1
nM,3
nM.,1
948,2
stable12/13C-ratio,1
and14C-isotope,1
channelled,1
bacterioplankton.,1
Excreted,1
assimilation.,4
"""Interspecific",1
importantconsequences,1
bedifficult,1
morphologicalmarkers.,1
intronsfor,1
"geneticintrogression,",1
fivenuclear,1
mitochondrialcytochrome,1
ofseabirds,1
behybridizing:,1
murrelets(Brachyramphus,1
Kittlitz'smurrelets,1
brevirostris).,1
alleleswere,1
reciprocallymonophyletic,1
resultssuggest,1
"areF1,",1
F2or,1
back-cross,1
"hybrids,and",1
beenindependent,1
Weconclude,1
richsource,1
hybridizationand,1
"decliningspecies.""",1
"visit,",1
"scoring,",3
regionalization.,1
condition:,1
sizes.',1
[1140,1
(bp)],1
759,1
1140,1
tribes.,1
Outgroups,1
murid,1
"Peromyscus,",1
"Reithrodontomys,",1
"Scotinomys,",1
"Neotoma,",1
murine,1
"Rattus,",1
geomyoid,1
"Thomomys,",1
"Geomys,",1
"Dipodomys,",1
Perognathus,1
outgroup.,1
sigmodontines,2
suprageneric,1
"consistently,",2
"4,230",1
"1,163",1
tadpoles.,3
adaptation.',2
'Mined,1
"Sphagnum,",1
Drainage,3
acrotelm,2
to3.7,1
y-1,2
m-1,2
"(compression),",1
(compression,1
oxidation).,1
thewater,1
loss.Colonization,1
evapotranspirative,1
occlusion,1
Blocking,1
residualpeat,1
"decomposed,",1
"Consequently,winter",1
(Europe),1
criticalrecharge,1
drainageand,1
reflooded)decreases,1
ofSphagnum,2
(increases,1
pore-water,2
"bunds,",1
reconfiguring,1
challenges.',1
'Lead,2
"Loons,",1
Gavia,2
"immer),",1
sinker,2
poisoning.,1
gram),1
sinkers,2
jigs,1
non-waterfowl,1
scavengers.,3
(Haliacetus,1
leucocephalus),3
chrysactos),1
raptorial,1
"shot,",2
shotfall,1
aquatic-type,1
Metallic,2
"inert,",1
"Functional,",1
"sinkers,",1
"shooting,",1
phasing-out,2
"manufactures,",1
"sellers,",1
regulations.',1
ofAteles,1
paniscus,5
andAteles,2
chamek).,1
